x_coord,y_coord,CanopyHeight
671470,260131,0.42641975308642
671482,260131,0.550617283950617
671494,260131,0.71358024691358
671548,260131,0.553333333333333
671554,260131,0.565679012345679
671626,260131,0.614567901234568
671650,260131,0.762962962962963
671656,260131,0.797777777777778
671740,260131,0.550617283950617
671818,260131,0.658765432098765
671836,260131,0.691851851851852
671908,260131,0.761481481481482
671914,260131,0.659506172839506
671926,260131,0.607654320987654
671956,260131,0.777530864197531
671992,260131,0.515061728395062
672196,260131,0.510617283950617
672208,260131,0.370617283950617
672214,260131,0.0308641975308642
672310,260131,0.602222222222222
672316,260131,0.628148148148148
672328,260131,0.665679012345679
672334,260131,0.628395061728395
672358,260131,0.745432098765432
672430,260131,0.664938271604938
672460,260131,0.713827160493827
672538,260131,0.451851851851852
672544,260131,0.428395061728395
672574,260131,0.376543209876543
672604,260131,0.200246913580247
672610,260131,0.104444444444444
670042,260125,0.0069135802469135
670078,260125,0.0108641975308642
670096,260125,0.0180246913580247
670114,260125,0.105679012345679
670138,260125,0.176296296296296
670180,260125,0.385185185185185
670204,260125,0.521481481481482
670252,260125,0.455308641975309
670354,260125,0.157037037037037
670438,260125,0.190617283950617
670456,260125,0.225185185185185
670462,260125,0.171358024691358
670480,260125,0.226172839506173
670510,260125,0.152345679012346
670516,260125,0.204938271604938
670522,260125,0.220246913580247
670654,260125,0.346666666666667
670678,260125,0.438518518518519
670684,260125,0.468888888888889
670708,260125,0.456296296296296
670738,260125,0.477037037037037
670756,260125,0.541234567901235
670792,260125,0.503950617283951
670816,260125,0.600246913580247
670834,260125,0.60641975308642
670876,260125,0.246172839506173
670882,260125,0.416543209876543
670960,260125,0.611604938271605
670984,260125,0.519506172839506
671008,260125,0.607160493827161
671020,260125,0.576049382716049
671230,260125,0.166913580246914
671260,260125,0.623456790123457
671320,260125,0.594567901234568
671344,260125,0.680987654320988
671404,260125,0.703950617283951
671416,260125,0.670864197530864
671422,260125,0.694074074074074
671428,260125,0.669876543209877
671452,260125,0.757777777777778
671548,260125,0.358765432098765
671578,260125,0.681728395061728
671626,260125,0.755802469135803
671644,260125,0.694814814814815
671680,260125,0.212592592592593
671710,260125,0.556543209876543
671740,260125,0.457777777777778
671752,260125,0.571111111111111
671806,260125,0.646666666666667
671842,260125,0.201975308641975
671848,260125,0.394320987654321
671860,260125,0.5
671878,260125,0.723703703703704
671884,260125,0.69604938271605
671902,260125,0.693827160493827
671914,260125,0.705432098765432
671986,260125,0.679506172839506
672088,260125,0.249876543209877
672202,260125,0.479012345679012
672292,260125,0.102222222222222
672310,260125,0.578518518518519
672316,260125,0.56641975308642
672328,260125,0.57358024691358
672346,260125,0.680987654320988
672352,260125,0.722962962962963
672418,260125,0.721481481481482
672472,260125,0.494814814814815
672502,260125,0.544444444444444
672538,260125,0.463703703703704
672574,260125,0.444444444444444
672622,260125,0.273333333333333
672628,260125,0.216296296296296
669910,260119,0.0012345679012345
670144,260119,0.359753086419753
670150,260119,0.357283950617284
670180,260119,0.40962962962963
670228,260119,0.558271604938272
670240,260119,0.510617283950617
670252,260119,0.563950617283951
670270,260119,0.614074074074074
670360,260119,0.212592592592593
670366,260119,0.22716049382716
670432,260119,0.434320987654321
670444,260119,0.32641975308642
670468,260119,0.360740740740741
670558,260119,0.335308641975309
670576,260119,0.287160493827161
670606,260119,0.354074074074074
670612,260119,0.315802469135802
670660,260119,0.346172839506173
670672,260119,0.400246913580247
670738,260119,0.50320987654321
670822,260119,0.646172839506173
670834,260119,0.636543209876543
670840,260119,0.613086419753086
670846,260119,0.597283950617284
670936,260119,0.636543209876543
670942,260119,0.663703703703704
670954,260119,0.649382716049383
671008,260119,0.633333333333333
671044,260119,0.559259259259259
671098,260119,0.0093827160493827
671266,260119,0.572592592592593
671278,260119,0.217037037037037
671302,260119,0.555802469135803
671326,260119,0.63283950617284
671356,260119,0.685925925925926
671404,260119,0.722716049382716
671410,260119,0.705432098765432
671458,260119,0.812345679012346
671512,260119,0.649135802469136
671614,260119,0.618765432098765
671620,260119,0.695555555555556
671650,260119,0.287654320987654
671686,260119,0.0125925925925926
671710,260119,0.561728395061728
671716,260119,0.54320987654321
671740,260119,0.572592592592593
671764,260119,0.643950617283951
671788,260119,0.613827160493827
671806,260119,0.658024691358025
671818,260119,0.453086419753086
671848,260119,0.405432098765432
671854,260119,0.499753086419753
671866,260119,0.547901234567901
671872,260119,0.740987654320988
671890,260119,0.684197530864198
671932,260119,0.62
671938,260119,0.623703703703704
671950,260119,0.68641975308642
671986,260119,0.61358024691358
672016,260119,0.315555555555556
672040,260119,0.212098765432099
672172,260119,0.267160493827161
672190,260119,0.529382716049383
672298,260119,0.410123456790123
672310,260119,0.51679012345679
672334,260119,0.599012345679012
672346,260119,0.659012345679012
672352,260119,0.709382716049383
672394,260119,0.815061728395062
672436,260119,0.782222222222222
672442,260119,0.800987654320988
672460,260119,0.781234567901235
672466,260119,0.71358024691358
672502,260119,0.583950617283951
672514,260119,0.580987654320988
672538,260119,0.49358024691358
672586,260119,0.498271604938272
672592,260119,0.524691358024691
672598,260119,0.531604938271605
672604,260119,0.500987654320988
672628,260119,0.435555555555556
669904,260113,0.0303703703703704
670048,260113,0.616296296296296
670090,260113,0.407901234567901
670138,260113,0.46641975308642
670144,260113,0.422469135802469
670150,260113,0.308148148148148
670156,260113,0.33679012345679
670180,260113,0.415308641975309
670222,260113,0.544444444444444
670228,260113,0.542222222222222
670234,260113,0.438765432098765
670252,260113,0.527901234567901
670264,260113,0.559753086419753
670276,260113,0.584197530864198
670330,260113,0.198271604938272
670360,260113,0.256296296296296
670378,260113,0.247160493827161
670426,260113,0.220740740740741
670468,260113,0.629382716049383
670480,260113,0.721481481481482
670498,260113,0.691851851851852
670546,260113,0.386666666666667
670558,260113,0.287654320987654
670564,260113,0.431604938271605
670570,260113,0.401234567901235
670582,260113,0.220246913580247
670612,260113,0.295802469135802
670618,260113,0.33679012345679
670624,260113,0.275555555555556
670726,260113,0.569382716049383
670738,260113,0.542962962962963
670750,260113,0.561975308641975
670840,260113,0.607654320987654
670888,260113,0.590617283950617
670930,260113,0.624444444444444
671020,260113,0.638518518518519
671044,260113,0.591851851851852
671068,260113,0.600987654320988
671098,260113,0.308641975308642
671104,260113,0.251358024691358
671116,260113,0.0380246913580247
671128,260113,0.0454320987654321
671248,260113,0.755061728395062
671266,260113,0.772592592592593
671272,260113,0.782469135802469
671308,260113,0.540987654320988
671338,260113,0.711111111111111
671362,260113,0.558518518518519
671368,260113,0.653086419753086
671374,260113,0.628148148148148
671398,260113,0.705185185185185
671410,260113,0.733086419753086
671428,260113,0.53679012345679
671446,260113,0.544691358024691
671452,260113,0.490617283950617
671464,260113,0.496296296296296
671500,260113,0.71037037037037
671512,260113,0.408148148148148
671614,260113,0.721728395061728
671692,260113,0.157037037037037
671728,260113,0.601728395061728
671800,260113,0.669876543209877
671818,260113,0.294567901234568
671902,260113,0.666666666666667
671926,260113,0.54962962962963
671968,260113,0.283456790123457
672046,260113,0.211604938271605
672088,260113,0.489876543209877
672094,260113,0.462469135802469
672100,260113,0.310123456790123
672202,260113,0.540740740740741
672220,260113,0.0461728395061728
672256,260113,0.0432098765432099
672262,260113,0.104938271604938
672268,260113,0.0029629629629629
672292,260113,0.0365432098765432
672310,260113,0.420740740740741
672364,260113,0.740246913580247
672412,260113,0.824197530864197
672442,260113,0.804444444444444
672484,260113,0.697283950617284
672502,260113,0.568888888888889
672520,260113,0.536543209876543
672592,260113,0.532098765432099
672616,260113,0.485925925925926
669790,260107,0.0106172839506173
669826,260107,0.104444444444444
669868,260107,0.229135802469136
670018,260107,0.0155555555555556
670072,260107,0.467654320987654
670084,260107,0.508395061728395
670102,260107,0.529876543209877
670210,260107,0.45604938271605
670216,260107,0.47037037037037
670228,260107,0.446666666666667
670246,260107,0.449135802469136
670264,260107,0.484444444444445
670372,260107,0.205185185185185
670384,260107,0.214567901234568
670450,260107,0.288148148148148
670540,260107,0.517530864197531
670576,260107,0.276049382716049
670594,260107,0.225925925925926
670612,260107,0.279259259259259
670642,260107,0.439753086419753
670654,260107,0.365925925925926
670666,260107,0.358765432098765
670672,260107,0.365925925925926
670708,260107,0.48320987654321
670780,260107,0.52320987654321
670798,260107,0.611358024691358
670810,260107,0.621234567901235
670816,260107,0.644444444444445
670882,260107,0.291111111111111
670888,260107,0.548148148148148
670966,260107,0.618518518518519
671056,260107,0.650123456790124
671098,260107,0.575802469135802
671104,260107,0.575802469135803
671122,260107,0.308641975308642
671236,260107,0.660987654320988
671278,260107,0.86962962962963
671284,260107,0.783950617283951
671296,260107,0.641975308641975
671326,260107,0.688148148148148
671338,260107,0.704197530864198
671410,260107,0.714074074074074
671446,260107,0.722962962962963
671452,260107,0.638518518518519
671584,260107,0.587901234567901
671620,260107,0.569876543209877
671638,260107,0.453086419753087
671644,260107,0.379259259259259
671650,260107,0.652839506172839
671668,260107,0.274814814814815
671722,260107,0.563703703703704
671770,260107,0.537283950617284
671782,260107,0.69283950617284
671800,260107,0.634074074074074
671860,260107,0.831358024691358
671866,260107,0.855308641975309
671998,260107,0.230864197530864
672040,260107,0.256296296296296
672058,260107,0.276296296296296
672196,260107,0.562962962962963
672214,260107,0.431851851851852
672268,260107,0.0590123456790124
672298,260107,0.126666666666667
672382,260107,0.772098765432099
672412,260107,0.818271604938272
672442,260107,0.801481481481482
672454,260107,0.726666666666667
672502,260107,0.574814814814815
672508,260107,0.564197530864198
672538,260107,0.545432098765432
672568,260107,0.501975308641975
672598,260107,0.541481481481481
672634,260107,0.481728395061728
669778,260101,0.241728395061728
669802,260101,0.444197530864198
669826,260101,0.511358024691358
669838,260101,0.48320987654321
669880,260101,0.579506172839506
669904,260101,0.384938271604938
670078,260101,0.58
670180,260101,0.440740740740741
670186,260101,0.40320987654321
670192,260101,0.402716049382716
670204,260101,0.42962962962963
670234,260101,0.390617283950617
670264,260101,0.419753086419753
670312,260101,0.336296296296296
670324,260101,0.288888888888889
670336,260101,0.311851851851852
670342,260101,0.280740740740741
670348,260101,0.324444444444444
670492,260101,0.27679012345679
670498,260101,0.257530864197531
670504,260101,0.39679012345679
670534,260101,0.518024691358025
670558,260101,0.19679012345679
670564,260101,0.213827160493827
670582,260101,0.345679012345679
670594,260101,0.279259259259259
670606,260101,0.271111111111111
670708,260101,0.481481481481481
670738,260101,0.565185185185185
670750,260101,0.561975308641975
670762,260101,0.545432098765432
670810,260101,0.604691358024691
670840,260101,0.567654320987654
670870,260101,0.237530864197531
670966,260101,0.556543209876543
671020,260101,0.581481481481481
671026,260101,0.615061728395062
671038,260101,0.613333333333333
671044,260101,0.61679012345679
671056,260101,0.628888888888889
671062,260101,0.606913580246914
671098,260101,0.58641975308642
671128,260101,0.535555555555556
671134,260101,0.517777777777778
671164,260101,0.115308641975309
671176,260101,0.0074074074074074
671182,260101,0.0140740740740741
671248,260101,0.717777777777778
671284,260101,0.793333333333333
671362,260101,0.653827160493827
671398,260101,0.517530864197531
671410,260101,0.661481481481482
671440,260101,0.598271604938272
671482,260101,0.774814814814815
671548,260101,0.247407407407407
671560,260101,0.265679012345679
671584,260101,0.327901234567901
671608,260101,0.324197530864198
671632,260101,0.458518518518519
671692,260101,0.298518518518519
671740,260101,0.6
671782,260101,0.683456790123457
671788,260101,0.658765432098765
671824,260101,0.396543209876543
671926,260101,0.565925925925926
671944,260101,0.35679012345679
671950,260101,0.410864197530864
671974,260101,0.630617283950617
671980,260101,0.499012345679012
671992,260101,0.192345679012346
672052,260101,0.333827160493827
672196,260101,0.541975308641975
672220,260101,0.10962962962963
672352,260101,0.642962962962963
672376,260101,0.768641975308642
672388,260101,0.779753086419753
672454,260101,0.72320987654321
672460,260101,0.740987654320988
672478,260101,0.77037037037037
672496,260101,0.545432098765432
672514,260101,0.543456790123457
672526,260101,0.591358024691358
672604,260101,0.559259259259259
672628,260101,0.478271604938272
669778,260095,0.522716049382716
669796,260095,0.41358024691358
669850,260095,0.175308641975309
669862,260095,0.377530864197531
669880,260095,0.554074074074074
669886,260095,0.46
669892,260095,0.267160493827161
670096,260095,0.362962962962963
670162,260095,0.354567901234568
670174,260095,0.400740740740741
670180,260095,0.439012345679012
670186,260095,0.408888888888889
670216,260095,0.460246913580247
670264,260095,0.531358024691358
670276,260095,0.402469135802469
670282,260095,0.463703703703704
670342,260095,0.248148148148148
670432,260095,0.134814814814815
670438,260095,0.276543209876543
670492,260095,0.318765432098765
670534,260095,0.488888888888889
670552,260095,0.180740740740741
670558,260095,0.22641975308642
670582,260095,0.418271604938272
670702,260095,0.457777777777778
670714,260095,0.501234567901235
670738,260095,0.570123456790123
670762,260095,0.532098765432099
670822,260095,0.581975308641975
670828,260095,0.568395061728395
670846,260095,0.564691358024691
670882,260095,0.458518518518519
670894,260095,0.558765432098765
670924,260095,0.600493827160494
670942,260095,0.58962962962963
670954,260095,0.574320987654321
670972,260095,0.598518518518519
670990,260095,0.551358024691358
671002,260095,0.550123456790124
671026,260095,0.645925925925926
671038,260095,0.595555555555556
671050,260095,0.63037037037037
671092,260095,0.579012345679012
671110,260095,0.620987654320988
671140,260095,0.611358024691358
671146,260095,0.615802469135802
671152,260095,0.569135802469136
671170,260095,0.40641975308642
671176,260095,0.294814814814815
671212,260095,0.195555555555556
671242,260095,0.540246913580247
671284,260095,0.795802469135803
671290,260095,0.747407407407408
671302,260095,0.705432098765432
671362,260095,0.667901234567901
671386,260095,0.70320987654321
671410,260095,0.704197530864198
671452,260095,0.768888888888889
671488,260095,0.669382716049383
671548,260095,0.300493827160494
671560,260095,0.334814814814815
671578,260095,0.234814814814815
671602,260095,0.728148148148148
671620,260095,0.616543209876543
671626,260095,0.763703703703704
671632,260095,0.602222222222222
671662,260095,0.457777777777778
671680,260095,0.221234567901235
671728,260095,0.66716049382716
671734,260095,0.664197530864198
671740,260095,0.62
671776,260095,0.66320987654321
671842,260095,0.695308641975309
671890,260095,0.681975308641975
671938,260095,0.565925925925926
671950,260095,0.497037037037037
671956,260095,0.375555555555556
671986,260095,0.289876543209877
671992,260095,0.228395061728395
672004,260095,0.197283950617284
672016,260095,0.289135802469136
672046,260095,0.295555555555556
672052,260095,0.433086419753086
672094,260095,0.462222222222222
672100,260095,0.433086419753086
672184,260095,0.373333333333333
672322,260095,0.582962962962963
672346,260095,0.670370370370371
